"Board ID","Round ID","Dealer","Vulnerability","Team One IMPs","Team Two IMPs"
79512,5265,1",E",3,-3
38524,2575,3",N",7,-7
8633,572,2",E",-11,11
37245,2496,2",E",-1,1
61486,4095,3",E",14,-14
80783,5349,1",O",-2,2
63908,4241,4",O",20,-20
77283,5114,3",B",2,-2
15438,1006,1",N",-1,1
84533,5598,3",E",2,-2
6828,452,3",B",-1,1
44139,2938,2",N",-1,1
8481,563,3",O",-6,6
36193,2429,2",N",-3,3
77233,5110,3",O",3,-3
12591,837,2",B",-13,13
73877,4886,2",E",-1,1
86414,5730,3",N",11,-11
72708,4806,4",N",2,-2
40344,2691,1",E",-13,13
71001,4686,2",O",-1,1
14329,940,1",E",-12,12
81876,5426,3",E",3,-3
39382,2635,4",O",-14,14
81055,5367,3",B",3,-3
81112,5371,2",B",4,-4
70165,4628,1",B",-1,1
32666,2195,1",B",-3,3
26282,1809,4",B",18,-18
70140,4626,4",N",4,-4
27767,1902,4",B",11,-11
12177,813,4",O",-10,10
73642,4870,3",N",-1,1
14198,929,4",E",-1,1
1576,102,1",B",-7,7
26421,1818,1",O",-13,13
36388,2442,3",E",2,-2
4490,297,2",B",-14,14
6447,426,2",B",9,-9
3507,231,4",N",-4,4
80113,5305,1",N",7,-7
53217,3574,4",E",-1,1
7450,495,1",B",-5,5
54752,3674,3",B",-10,10
35569,2388,3",E",5,-5
56776,3799,3",B",-1,1
81250,5380,1",O",-1,1
80864,5354,1",O",4,-4
78993,5225,1",E",-3,3
65643,4343,1",O",15,-15
79142,5237,1",N",8,-8
60637,4043,2",N",-1,1
25048,1729,4",N",15,-15
26258,1808,2",B",-1,1
75606,5001,4",O",4,-4
22083,1499,3",O",-9,9
40436,2697,4",B",-1,1
79188,5241,4",E",3,-3
41706,2780,3",O",-8,8
4472,297,4",N",2,-2
69659,4592,3",N",-8,8
46408,3108,1",E",-5,5
62855,4177,1",N",6,-6
82312,5455,3",E",22,-22
2907,192,2",B",6,-6
6055,401,2",B",10,-10
6003,397,4",B",3,-3
77514,5131,4",N",-3,3
63333,4207,1",E",6,-6
87599,5803,4",N",-1,1
8999,598,2",E",13,-13
30130,2054,4",B",-14,14
44549,2967,3",B",2,-2
1641,106,4",B",1,-1
65770,4351,4",B",9,-9
46480,3114,2",O",13,-13
76923,5088,1",B",-1,1
84454,5593,4",B",14,-14
49134,3304,1",N",9,-9
60169,4015,2",O",-1,1
1552,100,1",O",-1,1
52836,3548,3",E",-1,1
57361,3838,4",N",-1,1
14487,951,2",O",12,-12
77817,5150,3",N",3,-3
50596,3401,4",B",-1,1
5758,381,2",E",-14,14
2314,152,4",N",7,-7
78218,5176,4",O",3,-3
87646,5806,3",O",-1,1
32371,2176,4",N",5,-5
73622,4869,3",O",-1,1
35976,2415,4",B",17,-17
49095,3301,4",O",14,-14
27867,1908,4",O",6,-6
34700,2336,2",O",14,-14
55670,3734,3",E",12,-12
71226,4700,3",E",7,-7
70460,4648,2",N",-1,1
68982,4547,4",B",14,-14
64831,4294,3",E",1,-1
14500,952,3",N",2,-2
29542,2014,1",E",5,-5
51498,3461,4",N",1,-1
73329,4849,4",E",-1,1
18939,1255,2",O",7,-7
50383,3387,3",E",-5,5
80241,5314,3",E",-2,2
86828,5754,3",E",-15,15
18462,1222,4",N",14,-14
55465,3721,2",O",-1,1
16152,1060,4",N",2,-2
56973,3812,2",E",-1,1
36400,2443,3",N",-14,14
50284,3381,4",N",2,-2
60526,4037,3",O",-3,3
64155,4256,3",E",-1,1
2468,162,2",N",-14,14
81193,5376,2",N",-3,3
69114,4554,4",E",-16,16
23498,1608,3",B",2,-2
64055,4250,3",O",-1,1
57083,3819,2",E",5,-5
65509,4335,3",N",2,-2
34105,2299,3",E",12,-12
87760,5813,1",N",2,-2
11422,761,3",B",13,-13
70515,4652,2",B",-13,13
62484,4155,2",B",-2,2
81644,5407,4",E",-9,9
16842,1111,2",N",5,-5
39983,2672,4",N",-14,14
1676,108,3",B",-8,8
11456,764,1",E",-1,1
48432,3253,2",E",-8,8
74961,4960,4",O",-5,5
86776,5752,3",N",-1,1
51707,3475,3",N",4,-4
67174,4432,2",E",-1,1
74398,4919,4",N",-1,1
827,49,2",B",2,-2
37018,2482,1",B",-11,11
54190,3638,3",E",-1,1
47678,3202,1",N",12,-12
83194,5513,2",B",13,-13
8894,591,3",N",-1,1
73707,4874,1",E",-7,7
87488,5796,1",E",-7,7
4807,318,1",N",-1,1
27462,1883,2",O",-1,1
24122,1649,2",O",-2,2
31929,2150,1",N",6,-6
15502,1012,1",N",-1,1
47417,3185,1",N",-9,9
48446,3254,4",O",7,-7
48494,3257,3",O",-18,18
27345,1876,4",N",-10,10
7926,526,1",B",5,-5
5334,355,1",E",-8,8
66077,4369,3",E",-2,2
68016,4483,4",N",-2,2
87268,5782,3",O",6,-6
87098,5770,3",E",4,-4
83584,5537,1",O",14,-14
72062,4760,4",E",9,-9
11617,775,4",N",-16,16
53263,3577,4",E",-1,1
16325,1074,1",E",-1,1
22470,1529,3",B",-5,5
55109,3698,2",O",-1,1
60831,4055,4",B",-7,7
71233,4700,2",E",-1,1
65358,4326,4",E",11,-11
3043,201,3",O",7,-7
23009,1577,2",N",-14,14
83634,5541,4",E",7,-7
33650,2267,3",B",-14,14
81849,5423,4",O",4,-4
87237,5779,2",N",-8,8
87007,5764,4",O",-1,1
48728,3273,2",B",-1,1
20451,1364,3",E",2,-2
5295,352,2",B",-2,2
87308,5784,3",B",-2,2
79272,5248,1",N",-14,14
77696,5142,2",O",11,-11
74559,4931,4",E",-1,1
78360,5185,2",N",-1,1
12918,854,1",E",15,-15
50486,3393,2",B",11,-11
57407,3840,2",E",-1,1
25711,1772,3",O",6,-6
52623,3534,4",E",-1,1
59939,4000,2",B",-19,19
78987,5225,3",B",-1,1
27363,1877,2",B",-3,3
76329,5049,2",B",4,-4
59167,3953,4",N",2,-2
5732,379,2",N",-6,6
1158,71,1",N",-1,1
84578,5601,4",E",-4,4
20654,1377,2",B",-1,1
64210,4260,4",N",-1,1
80024,5299,3",N",-1,1
64969,4302,1",O",-11,11
42177,2807,3",B",-1,1
4787,317,1",B",-1,1
75624,5002,2",E",-1,1
75491,4994,1",E",-1,1
28451,1945,1",E",6,-6
7894,524,1",B",16,-16
439,27,2",O",8,-8
31796,2143,2",B",-14,14
20999,1405,3",B",-6,6
23198,1588,1",N",-16,16
25450,1755,2",E",6,-6
42384,2821,3",O",-6,6
56069,3759,4",O",-14,14
71641,4728,1",B",4,-4
17865,1181,2",E",-1,1
65546,4337,4",B",-13,13
5141,341,1",N",-6,6
32586,2189,3",E",-1,1
63741,4231,1",N",9,-9
17170,1133,4",O",-9,9
78335,5184,1",E",8,-8
75331,4985,1",E",-3,3
35655,2394,1",E",-2,2
54502,3658,1",N",-3,3
20605,1374,1",E",-3,3
87846,5819,3",N",-2,2
36380,2442,3",O",-1,1
13841,902,4",E",-2,2
51632,3470,2",B",20,-20
66186,4375,4",E",-1,1
39788,2661,1",E",-1,1
34087,2297,1",O",-1,1
4854,321,1",N",-11,11
39574,2647,4",O",15,-15
2559,168,4",O",6,-6
38975,2612,1",B",3,-3
59635,3981,2",E",-1,1
26567,1827,3",B",-14,14
34413,2316,3",O",-10,10
8497,564,2",E",-1,1
58513,3912,2",B",12,-12
12987,858,2",O",-1,1
85902,5698,3",N",-3,3
63005,4187,1",E",12,-12
51608,3468,2",N",16,-16
12187,814,2",O",-6,6
17383,1149,3",N",-13,13
72861,4817,1",N",-12,12
54764,3675,1",E",4,-4
75874,5018,2",B",-2,2
68047,4485,3",B",-6,6
31601,2131,1",N",2,-2
28042,1919,4",B",8,-8
21001,1405,1",N",-15,15
15290,995,1",N",-1,1
60108,4011,1",O",6,-6
24448,1678,3",E",-7,7
54878,3682,3",B",7,-7
12631,840,2",B",11,-11
45335,3027,1",O",12,-12
53874,3617,3",B",-12,12
74014,4895,3",E",-1,1
53245,3576,2",B",4,-4
75079,4968,2",B",2,-2
78303,5182,1",E",-1,1
9675,644,3",N",-4,4
48193,3236,3",B",13,-13
30435,2071,3",B",8,-8
73049,4829,1",O",-2,2
67994,4482,2",B",-3,3
3205,211,3",B",-13,13
15932,1043,4",N",-1,1
30784,2089,4",N",-1,1
84839,5620,1",E",-1,1
53522,3595,1",E",-15,15
1974,127,4",O",9,-9
6758,448,3",O",6,-6
7026,465,1",O",-1,1
41644,2775,1",N",-18,18
60254,4020,3",E",-17,17
15928,1042,4",B",7,-7
10555,701,1",N",-9,9
64093,4253,1",E",-6,6
5319,353,2",N",-1,1
68927,4544,3",O",-7,7
37391,2505,2",O",-1,1
48877,3286,3",N",7,-7
68928,4544,4",N",-1,1
11275,751,4",O",-2,2
70848,4676,1",E",-1,1
61641,4105,4",N",14,-14
83793,5551,4",E",-1,1
73660,4871,2",O",-1,1
44682,2978,3",E",-18,18
7953,528,1",B",-5,5
47332,3180,4",N",11,-11
87403,5790,4",O",13,-13
50885,3420,3",B",6,-6
63003,4187,3",O",5,-5
84206,5578,3",N",-17,17
76690,5073,4",B",18,-18
21818,1480,2",N",19,-19
31035,2101,3",B",4,-4
15693,1026,2",B",-4,4
11789,788,3",O",-1,1
79070,5231,4",O",12,-12
49698,3342,2",N",-1,1
22539,1535,4",E",-17,17
34418,2317,4",N",-2,2
63931,4243,3",N",-8,8
23426,1603,3",E",-17,17
55988,3754,3",E",2,-2
32042,2156,2",O",-1,1
87508,5797,1",B",10,-10
29056,1982,4",E",-1,1
86208,5717,1",B",-1,1
2875,189,2",E",9,-9
55748,3739,1",B",6,-6
16195,1063,4",E",-8,8
72487,4792,1",E",-1,1
65766,4351,4",E",4,-4
66190,4375,4",B",-8,8
12457,831,4",N",14,-14
74896,4955,1",N",7,-7
30832,2091,4",B",-1,1
28591,1953,2",E",-9,9
86623,5743,4",E",-13,13
51315,3448,1",N",6,-6
20856,1390,4",B",1,-1
60213,4017,2",B",-1,1
81488,5396,1",E",-1,1
27140,1863,3",N",-7,7
18669,1237,2",B",-1,1
60879,4058,4",B",3,-3
70859,4676,4",O",8,-8
16997,1121,1",O",11,-11
33315,2245,1",N",13,-13
86731,5749,2",O",-9,9
79689,5276,2",N",-11,11
77656,5139,2",E",-13,13
84218,5579,4",N",7,-7
42191,2808,1",O",8,-8
85089,5635,3",B",-11,11
69396,4572,2",E",4,-4
17547,1160,4",N",-8,8
61815,4115,2",O",2,-2
79116,5235,3",B",9,-9
78899,5218,1",B",-1,1
21411,1446,1",N",11,-11
55,3,2",O",13,-13
17183,1134,1",O",-12,12
44104,2936,3",N",-1,1
73263,4845,4",B",-1,1
4196,279,4",B",-18,18
50887,3420,1",N",14,-14
37251,2497,2",E",-1,1
3170,209,4",E",-3,3
72912,4820,4",O",-2,2
85642,5682,3",O",-1,1
32005,2154,1",O",-11,11
14687,961,2",E",3,-3
64430,4272,2",O",-4,4
50162,3373,4",N",-1,1
78333,5184,3",O",-4,4
6240,413,3",N",-13,13
12265,819,4",N",-1,1
15092,982,3",E",4,-4
53669,3604,2",O",2,-2
81103,5370,4",O",-1,1
28565,1952,4",E",12,-12
69826,4605,4",O",9,-9
36722,2464,4",E",3,-3
26416,1818,4",E",-1,1
7978,529,2",E",4,-4
34470,2321,4",O",-1,1
43762,2913,4",N",-5,5
15319,997,2",O",-8,8
45037,3005,1",B",2,-2
32548,2186,1",E",-4,4
58514,3912,3",N",-1,1
34613,2332,3",O",-1,1
40231,2685,4",E",4,-4
33197,2238,2",E",7,-7
53003,3560,4",B",-8,8
28965,1977,4",E",-7,7
75695,5007,3",B",2,-2
87093,5770,2",B",-1,1
16478,1087,2",O",2,-2
32992,2220,1",N",-3,3
52556,3529,3",B",14,-14
40249,2686,2",E",-3,3
84881,5622,3",B",4,-4
23432,1603,1",N",-1,1
48611,3265,4",N",-11,11
62097,4132,4",B",10,-10
69878,4609,4",N",7,-7
34921,2351,3",O",5,-5
77756,5146,2",B",16,-16
38615,2580,2",N",1,-1
21554,1461,2",N",3,-3
41544,2766,1",O",-1,1
69680,4593,4",B",-12,12
80218,5313,1",E",2,-2
53782,3611,1",N",-1,1
38575,2578,2",O",-1,1
51270,3445,2",N",-1,1
7323,487,3",O",8,-8
76673,5072,3",E",-1,1
69100,4553,2",O",-12,12
14296,938,4",N",-3,3
7605,505,1",B",-1,1
53390,3585,3",B",-13,13
85030,5632,4",N",11,-11
37079,2486,2",O",11,-11
30975,2098,3",B",11,-11
23843,1631,2",O",7,-7
41426,2757,2",B",-6,6
14514,953,1",E",13,-13
59634,3981,1",N",-2,2
8906,592,3",O",9,-9
69828,4605,2",E",5,-5
37219,2495,4",B",14,-14
81350,5387,1",E",-2,2
67996,4482,4",E",-1,1
3211,212,1",E",2,-2
41786,2785,3",N",1,-1
49854,3352,2",N",1,-1
7039,466,2",N",-1,1
64258,4263,4",N",-1,1
29169,1991,3",O",5,-5
43818,2917,2",N",-6,6
34198,2305,4",B",11,-11
74257,4911,4",N",2,-2
41959,2794,4",O",3,-3
24179,1653,1",B",-1,1
10464,696,4",N",-1,1
9793,652,1",E",-1,1
59590,3979,1",E",-6,6
16356,1077,4",B",-8,8
22420,1526,1",E",7,-7
1519,97,3",E",-4,4
40604,2706,4",N",-9,9
19310,1281,2",N",-4,4
45644,3053,1",E",8,-8
43798,2916,4",N",13,-13
17311,1143,1",O",-1,1
13418,880,1",N",-3,3
69534,4582,1",E",-1,1
18684,1238,3",N",-7,7
18671,1237,4",E",5,-5
33576,2261,1",E",-1,1
34000,2290,2",B",14,-14
75022,4964,1",B",-7,7
64041,4250,1",E",-2,2
11887,794,2",E",4,-4
9926,661,4",N",3,-3
19009,1259,2",E",6,-6
44851,2993,2",B",2,-2
71026,4687,1",E",-1,1
11779,787,1",B",-7,7
20801,1386,1",B",-6,6
85690,5685,3",O",-7,7
84897,5623,3",B",11,-11
15023,978,2",N",15,-15
83239,5516,4",O",-1,1
65379,4327,1",B",-2,2
34131,2301,1",O",-1,1
16815,1110,3",E",-4,4
38420,2568,3",E",3,-3
50995,3428,3",O",-1,1
30624,2081,4",N",-1,1
58311,3899,2",N",14,-14
43456,2891,1",E",-3,3
12252,819,3",N",13,-13
61688,4108,3",O",-1,1
76954,5090,4",E",14,-14
63404,4211,4",B",12,-12
113,7,4",N",-1,1
28402,1942,4",N",-6,6
34650,2333,4",N",3,-3
40455,2698,3",E",3,-3
39264,2629,2",O",-2,2
2285,150,2",B",-14,14
19513,1296,3",B",14,-14
29411,2005,4",B",-1,1
18428,1219,2",E",-1,1
24540,1689,2",O",-3,3
55255,3707,4",N",2,-2
10335,687,2",O",-1,1
70402,4644,3",B",17,-17
84719,5609,1",O",-1,1
17986,1190,1",E",-3,3
38111,2549,3",B",-1,1
22936,1568,3",N",8,-8
86835,5754,2",E",18,-18
85584,5678,1",B",-2,2
1789,116,3",N",3,-3
25942,1786,2",N",-1,1
81465,5395,1",O",-4,4
47275,3176,3",E",-1,1
1194,74,2",B",3,-3
20425,1362,1",N",8,-8
84343,5588,1",B",-2,2
61891,4119,2",B",3,-3
41478,2761,4",O",14,-14
34017,2291,3",B",4,-4
12534,835,1",E",11,-11
48163,3234,1",E",13,-13
2337,154,3",O",-5,5
47545,3194,3",N",-1,1
57628,3855,3",N",-9,9
4967,329,2",E",11,-11
71745,4736,1",O",-1,1
60082,4010,3",O",10,-10
48461,3255,2",B",2,-2
32109,2160,3",B",10,-10
5715,378,1",O",6,-6
71615,4726,3",O",-11,11
37318,2501,3",O",-1,1
87192,5776,1",O",-2,2
41646,2776,3",O",-3,3
20166,1346,2",B",8,-8
9150,609,1",E",9,-9
69562,4584,1",E",7,-7
20088,1340,2",O",11,-11
24676,1704,3",E",-12,12
18721,1240,4",E",-2,2
60438,4031,3",B",-11,11
19417,1289,1",O",-1,1
75850,5016,2",N",-6,6
4225,281,2",O",-1,1
14719,963,2",O",-4,4
69311,4567,1",E",-1,1
25940,1786,4",B",-13,13
30449,2072,1",B",-1,1
84555,5599,1",N",-6,6
43499,2894,4",N",-1,1
35003,2356,1",B",14,-14
19094,1265,1",O",-1,1
43646,2903,4",E",-1,1
80557,5335,3",O",-10,10
20289,1354,1",B",-14,14
77382,5122,2",N",-7,7
77170,5105,2",E",-1,1
32754,2202,1",E",3,-3
74789,4948,2",N",16,-16
5657,375,3",O",-1,1
71513,4720,3",O",-1,1
16032,1050,4",N",-16,16
70009,4618,3",N",-14,14
41600,2771,3",N",-1,1
48668,3269,3",E",-1,1
66984,4421,2",B",-13,13
72363,4783,3",O",-11,11
27080,1859,3",E",2,-2
9443,628,3",B",-1,1
43286,2877,2",B",-1,1
47279,3176,3",B",-6,6
19610,1303,1",E",14,-14
31518,2127,2",N",-3,3
38140,2551,4",N",-9,9
29803,2033,1",N",13,-13
51476,3459,2",N",-15,15
87354,5787,3",B",-2,2
30886,2094,2",B",-1,1
48020,3225,4",O",-13,13
48279,3242,4",E",12,-12
27660,1895,1",N",8,-8
21521,1457,1",O",-1,1
21788,1478,4",O",-8,8
64953,4301,1",O",-1,1
47880,3215,4",O",12,-12
14446,948,1",N",-1,1
13536,886,3",B",7,-7
42764,2844,2",O",-4,4
86542,5738,3",N",-1,1
50434,3390,4",O",8,-8
66420,4388,2",O",-14,14
54093,3631,2",N",6,-6
80078,5303,2",B",-1,1
52203,3507,4",N",-1,1
3446,227,3",O",-1,1
65731,4349,1",E",-1,1
81287,5383,4",N",2,-2
20672,1378,4",E",-1,1
11776,787,2",B",-1,1
57516,3848,1",E",-6,6
38400,2567,3",E",3,-3
8993,597,2",O",-1,1
67920,4478,4",O",-1,1
21160,1421,4",O",-1,1
33435,2252,2",E",-12,12
48540,3260,1",E",9,-9
35693,2397,1",E",-1,1
38793,2596,1",E",1,-1
60477,4033,2",E",-1,1
54749,3674,4",B",-17,17
65363,4326,1",O",4,-4
49445,3325,4",O",-7,7
77974,5159,4",N",-1,1
72620,4800,4",B",-1,1
32132,2161,2",E",-1,1
30041,2048,3",B",-1,1
53927,3620,4",O",-3,3
27760,1902,1",E",3,-3
67032,4424,4",E",-1,1
7647,508,4",B",2,-2
52350,3516,3",O",-1,1
37527,2515,3",B",-1,1
58205,3892,4",N",14,-14
45329,3026,3",B",8,-8
27459,1883,3",N",2,-2
36697,2463,2",N",-1,1
40070,2676,3",E",-7,7
29050,1982,2",E",3,-3
57347,3837,2",B",13,-13
57688,3859,3",O",3,-3
79112,5235,3",E",-1,1
1256,78,4",N",-2,2
66868,4413,2",E",12,-12
26787,1840,3",O",2,-2
31698,2137,4",N",8,-8
73740,4877,3",E",6,-6
30829,2091,1",B",16,-16
50829,3417,3",N",12,-12
81953,5431,3",B",-14,14
38848,2602,4",O",3,-3
74493,4925,3",O",-15,15
42547,2831,4",N",-1,1
40377,2693,2",N",-1,1
25005,1726,1",E",-1,1
80337,5321,3",O",10,-10
39630,2650,4",N",-11,11
83931,5560,1",E",5,-5
74608,4935,1",E",13,-13
21604,1467,4",O",-15,15
12817,849,4",O",9,-9
41329,2749,1",N",-18,18
20098,1341,4",E",-9,9
51610,3468,4",O",11,-11
77599,5136,1",B",8,-8
40296,2689,1",O",-1,1
40837,2717,1",N",-1,1
46987,3152,4",B",-10,10
85235,5645,1",N",-1,1
86088,5709,1",N",9,-9
29641,2022,2",O",-9,9
29430,2007,1",N",4,-4
25536,1761,4",N",-15,15
28754,1964,1",E",13,-13
44730,2983,1",E",-1,1
45740,3061,3",E",3,-3
27711,1899,4",N",3,-3
68989,4547,3",O",11,-11
11999,801,4",E",-1,1
1901,122,3",E",-2,2
62491,4155,1",O",-8,8
32207,2165,1",O",2,-2
492,31,4",N",-2,2
63809,4235,1",N",4,-4
5048,335,1",B",7,-7
1138,70,1",O",-1,1
62301,4144,3",N",-1,1
75060,4967,3",O",-11,11
9140,608,3",E",6,-6
56581,3786,2",N",-1,1
29041,1981,4",N",13,-13
80207,5312,2",O",11,-11
85454,5665,2",B",1,-1
8093,537,1",E",1,-1
8728,579,3",O",2,-2
5322,353,1",N",-1,1
48722,3273,4",O",2,-2
77172,5106,4",N",-1,1
27198,1866,1",N",6,-6
18066,1196,4",N",14,-14
1067,65,4",B",-1,1
287,17,2",E",-14,14
54704,3672,3",O",-1,1
70516,4652,3",N",-2,2
14892,972,3",O",-5,5
78732,5207,2",E",-3,3
81537,5399,1",B",-1,1
17032,1124,2",N",2,-2
57003,3815,2",B",-1,1
37303,2500,3",E",7,-7
8626,572,3",E",-1,1
47719,3205,2",O",12,-12
26431,1819,3",N",-1,1
62769,4172,3",E",6,-6
67096,4428,4",E",6,-6
60185,4016,2",O",6,-6
67186,4433,2",N",-1,1
62573,4160,3",B",13,-13
28322,1937,4",N",12,-12
87813,5817,2",B",3,-3
80743,5347,4",N",-1,1
21207,1426,3",N",-8,8
72538,4795,2",O",8,-8
52155,3504,4",N",-1,1
82662,5478,4",E",9,-9
23405,1602,2",O",-6,6
118,7,1",B",-5,5
74256,4911,3",O",6,-6
68243,4498,3",N",-2,2
36911,2476,1",E",-7,7
40246,2686,3",B",7,-7
79636,5273,4",E",-1,1
52233,3508,2",E",-8,8
82873,5491,2",E",-8,8
3989,263,2",E",-7,7
71116,4693,3",O",2,-2
86134,5712,3",B",-1,1
58506,3911,3",B",-1,1
79265,5248,2",O",-1,1
6241,413,4",E",-11,11
22620,1542,1",E",-4,4
55083,3696,2",N",-1,1
16712,1102,2",O",7,-7
17391,1149,3",B",-1,1
23455,1605,4",B",-1,1
29672,2024,2",O",-2,2
32667,2195,2",O",10,-10
62596,4161,2",E",14,-14
86876,5756,1",O",-3,3
85170,5641,4",E",14,-14
72137,4765,1",N",15,-15
71365,4710,3",O",4,-4
19573,1301,4",E",-1,1
68614,4521,4",B",8,-8
17413,1151,4",E",-8,8
45054,3006,2",O",7,-7
34404,2316,2",O",17,-17
38129,2550,1",O",-1,1
38437,2569,4",E",8,-8
64284,4264,2",O",5,-5
28871,1971,2",O",-5,5
71755,4738,1",E",6,-6
3547,233,4",B",-1,1
20145,1344,1",B",2,-2
37639,2522,1",B",-1,1
83588,5537,1",N",-1,1
1411,89,3",N",-1,1
76086,5032,3",B",-13,13
2420,159,4",B",7,-7
16721,1103,3",O",12,-12
69291,4565,1",B",-1,1
9223,614,2",B",5,-5
53900,3619,1",B",9,-9
30277,2063,1",N",-12,12
49624,3337,4",O",13,-13
55631,3731,2",E",-1,1
35334,2376,2",B",14,-14
30937,2096,1",N",6,-6
24184,1653,2",N",2,-2
59242,3957,1",E",-1,1
56085,3760,4",O",-1,1
76722,5075,4",O",-1,1
1170,72,2",N",-1,1
153,9,4",B",2,-2
79036,5229,1",E",6,-6
69698,4595,2",B",-1,1
13929,909,2",N",-1,1
29588,2018,4",E",-1,1
44956,3000,3",O",11,-11
37623,2521,1",O",3,-3
62281,4143,3",O",12,-12
84628,5604,2",O",1,-1
42003,2796,4",N",13,-13
54011,3626,2",B",-14,14
10882,724,4",E",-1,1
24627,1700,4",B",18,-18
4119,273,4",E",11,-11
27460,1883,4",E",-7,7
80816,5351,4",O",-2,2
73319,4848,2",O",-1,1
59828,3993,3",E",3,-3
10769,716,1",B",-1,1
50541,3397,3",B",-1,1
45734,3061,1",E",-3,3
82658,5478,4",N",11,-11
69781,4603,3",O",-1,1
12635,840,2",O",7,-7
68374,4505,2",O",2,-2
76675,5072,1",O",-9,9
61054,4069,3",N",-9,9
46764,3135,2",N",-1,1
71969,4752,3",E",-1,1
70304,4637,3",O",3,-3
44074,2933,2",E",-11,11
87515,5797,4",O",12,-12
30192,2058,2",N",10,-10
29268,1997,1",B",-2,2
13320,875,3",O",9,-9
44067,2933,3",E",5,-5
79267,5248,4",B",1,-1
10083,671,1",B",-14,14
19900,1326,1",N",-3,3
18816,1246,3",B",14,-14
78739,5208,1",B",-1,1
59683,3984,2",N",-2,2
86771,5751,2",E",-1,1
32506,2184,3",B",-1,1
64643,4283,3",E",-10,10
22394,1524,3",N",-4,4
75842,5016,2",B",-1,1
9477,630,2",E",-10,10
19127,1267,2",N",-1,1
65277,4321,3",N",3,-3
11861,792,3",E",-1,1
10637,707,1",O",9,-9
17994,1191,1",E",2,-2
31152,2107,4",B",10,-10
32349,2173,1",O",4,-4
38329,2562,4",N",-1,1
1657,107,4",B",-9,9
4744,314,2",N",7,-7
69007,4548,1",N",-11,11
74768,4947,1",B",4,-4
22894,1564,1",E",-4,4
32618,2191,1",N",-10,10
32285,2170,1",B",-17,17
8020,532,4",B",14,-14
61155,4075,4",E",-8,8
20415,1362,3",N",-12,12
74876,4954,1",O",-8,8
32739,2201,2",O",15,-15
69999,4617,1",O",-1,1
60317,4024,2",O",-3,3
6885,456,4",E",-8,8
71022,4687,3",B",-13,13
69213,4560,3",E",6,-6
30740,2086,4",N",-1,1
41298,2747,2",E",6,-6
74715,4942,4",O",-1,1
2960,195,4",B",7,-7
73162,4838,1",O",-17,17
34483,2323,3",O",-4,4
31638,2133,2",N",-16,16
30078,2051,1",N",-14,14
83517,5533,2",N",-1,1
30104,2052,2",N",-1,1
77196,5107,4",B",-1,1
3201,211,3",E",-1,1
81517,5398,4",E",-2,2
74713,4942,2",N",-1,1
56542,3784,3",B",-6,6
81003,5364,2",B",-2,2
70946,4682,1",N",12,-12
45833,3067,4",B",2,-2
47977,3222,3",O",-1,1
71843,4743,1",N",-1,1
42883,2850,1",N",6,-6
27675,1896,4",O",16,-16
79439,5260,3",N",15,-15
8567,568,4",O",2,-2
68955,4546,1",E",-12,12
61182,4077,3",O",1,-1
65460,4332,2",O",-1,1
81245,5380,4",E",-9,9
32581,2189,2",B",-1,1
25640,1767,2",N",2,-2
21607,1468,3",O",-22,22
39240,2628,2",B",13,-13
2545,167,2",E",-15,15
11682,779,4",O",10,-10
16772,1107,4",E",-11,11
69609,4588,4",E",-11,11
63555,4220,3",E",-1,1
36709,2463,2",O",-7,7
4478,297,2",O",-1,1
64624,4282,4",B",-1,1
43008,2858,3",E",-1,1
28614,1955,1",B",-14,14
51147,3437,3",E",-1,1
28298,1935,4",B",-1,1
34815,2343,3",N",-13,13
85840,5694,1",B",-1,1
17430,1152,3",E",-7,7
45863,3069,2",O",-3,3
52117,3501,2",E",-10,10
559,35,1",B",8,-8
73816,4883,1",E",-1,1
43168,2868,2",O",3,-3
11528,768,1",O",-8,8
47413,3185,1",O",-1,1
29704,2026,3",E",1,-1
26259,1808,3",N",6,-6
81541,5400,1",O",-1,1
5825,386,1",B",-9,9
35447,2382,1",B",-5,5
45790,3064,1",N",-9,9
15104,983,3",N",2,-2
70243,4633,4",N",5,-5
1478,94,2",O",-1,1
36923,2477,1",N",3,-3
84037,5567,4",E",8,-8
73755,4878,4",O",-12,12
28486,1947,4",E",-1,1
16142,1059,2",O",2,-2
81535,5399,3",N",6,-6
32123,2161,1",B",-1,1
10911,726,1",O",11,-11
82012,5435,1",B",1,-1
56800,3801,3",N",-11,11
47831,3212,4",B",-1,1
42606,2834,1",O",-7,7
67568,4457,4",N",7,-7
33732,2274,4",E",6,-6
42778,2845,4",E",-15,15
45279,3022,1",E",7,-7
66946,4418,4",E",-7,7
30768,2088,4",E",-2,2
77450,5127,4",O",-1,1
70435,4647,3",O",-3,3
62954,4184,4",N",-1,1
21840,1482,4",E",-1,1
74742,4944,1",B",-1,1
63186,4197,2",B",-1,1
61874,4119,1",E",-8,8
36758,2466,2",N",-6,6
47729,3206,4",N",7,-7
28840,1969,3",E",1,-1
22540,1535,1",B",-1,1
62336,4146,2",O",-2,2
86649,5744,2",E",-21,21
12894,853,1",N",-1,1
5171,343,1",N",-1,1
1394,87,2",N",-15,15
77121,5102,1",E",-4,4
1720,111,2",E",9,-9
42454,2825,2",O",-1,1
44043,2932,3",O",-1,1
48242,3240,3",O",10,-10
57160,3825,1",E",-1,1
55463,3721,4",E",3,-3
